Date,Value,ValueFilled,Detrend,Declustered
6/8/1979,1.58,1.58,1.759857116,1.759857116
6/9/1979,1.65,1.65,1.835758215,NA
6/10/1979,1.651,1.651,1.843021951,1.843021951
6/11/1979,1.572,1.572,1.766967006,1.766967006
6/12/1979,1.623,1.623,1.820054918,1.820054918
6/13/1979,1.594,1.594,1.79303294,1.79303294
6/14/1979,1.716,1.716,1.917560413,1.917560413
6/15/1979,1.647,1.647,1.851857116,NA
6/16/1979,1.428,1.428,1.6363736,1.6363736
6/17/1979,1.399,1.399,1.611769204,1.611769204
6/18/1979,1.35,1.35,1.565186787,1.565186787
6/19/1979,1.412,1.412,1.628626347,1.628626347
6/20/1979,1.443,1.443,1.659428545,1.659428545
6/21/1979,1.393,1.393,1.608912061,1.608912061
6/22/1979,1.264,1.264,1.479285688,1.479285688
6/23/1979,1.165,1.165,1.378791182,1.378791182
6/24/1979,1.176,1.176,1.386769204,1.386769204
6/25/1979,1.167,1.167,1.374648325,1.374648325
6/26/1979,1.128,1.128,1.334615358,1.334615358
6/27/1979,1.139,1.139,1.34448349,1.34448349
6/28/1979,1.161,1.161,1.365362611,1.365362611
6/29/1979,1.172,1.172,1.377329644,1.377329644
6/30/1979,1.093,1.093,1.298648325,1.298648325
7/1/1979,1.204,1.204,1.412065907,1.412065907
7/2/1979,1.145,1.145,1.35570327,1.35570327
7/3/1979,0.946,0.946,1.160340633,1.160340633
7/4/1979,1.098,1.098,1.315879094,1.315879094
7/5/1979,1.059,1.059,1.278659314,1.278659314
7/6/1979,1.06,1.06,1.280681292,1.280681292
7/7/1979,0.981,0.981,1.201285688,1.201285688
7/8/1979,1.052,1.052,1.271010962,1.271010962
7/9/1979,1.163,1.163,1.379879094,1.379879094
7/10/1979,1.334,1.334,1.548054918,1.548054918
7/11/1979,1.285,1.285,1.49715382,1.49715382
7/12/1979,1.126,1.126,1.336912061,1.336912061
7/13/1979,1.127,1.127,1.338109864,1.338109864
7/14/1979,1.218,1.218,1.427670303,1.427670303
7/15/1979,1.199,1.199,1.406681292,1.406681292
7/16/1979,1.12,1.12,1.324714259,1.324714259
7/17/1979,1.071,1.071,1.272549424,1.272549424
7/18/1979,1.083,1.083,1.278758215,1.278758215
7/19/1979,1.245,1.245,1.43003294,1.43003294
7/20/1979,1.285,1.285,1.458769204,1.458769204
7/21/1979,1.366,1.366,1.535988984,1.535988984
7/22/1979,1.127,1.127,1.296076896,1.296076896
7/23/1979,0.901,0.901,1.069582391,1.069582391
7/24/1979,0.989,0.989,1.15648349,1.15648349
7/25/1979,0.97,0.97,1.135945028,1.135945028
7/26/1979,1.09,1.09,1.254857116,1.254857116
7/27/1979,1.11,1.11,1.273999973,1.273999973
7/28/1979,1.12,1.12,1.28359338,1.28359338
7/29/1979,0.96,0.96,1.124626347,1.124626347
7/30/1979,0.91,0.91,1.080736237,1.080736237
7/31/1979,0.97,0.97,1.147406567,1.147406567
8/1/1979,0.87,0.87,1.047934039,1.047934039
8/2/1979,0.89,0.89,1.0673736,1.0673736
8/3/1979,0.98,0.98,1.155175798,1.155175798
8/4/1979,0.91,0.91,1.084758215,1.084758215
8/5/1979,1.01,1.01,1.184021951,1.184021951
8/6/1979,1.24,1.24,1.411857116,1.411857116
8/7/1979,1.3,1.3,1.469659314,1.469659314
8/8/1979,1.32,1.32,1.487516457,1.487516457
8/9/1979,1.31,1.31,1.475384589,1.475384589
8/10/1979,1.14,1.14,1.303043929,1.303043929
8/11/1979,1.13,1.13,1.289945028,1.289945028
8/12/1979,1.06,1.06,1.216637151,1.216637151
8/13/1979,0.94,0.94,1.092785602,1.092785602
8/14/1979,0.99,0.99,1.138400407,1.138400407
8/15/1979,0.97,0.97,1.11314708,1.11314708
8/16/1979,1.08,1.08,1.219178986,1.219178986
8/17/1979,1.12,1.12,1.252664419,1.252664419
8/18/1979,1.14,1.14,1.265136946,1.265136946
8/19/1979,1.16,1.16,1.279378704,1.279378704
8/20/1979,1.2,1.2,1.313180902,1.313180902
8/21/1979,1.29,1.29,1.396114968,1.396114968
8/22/1979,1.21,1.21,1.308829254,1.308829254
8/23/1979,1.24,1.24,1.332543539,1.332543539
8/24/1979,1.25,1.25,1.337796287,1.337796287
8/25/1979,1.34,1.34,1.425136946,1.425136946
8/26/1979,1.29,1.29,1.373917166,1.373917166
8/27/1979,1.32,1.32,1.402246836,1.402246836
8/28/1979,1.31,1.31,1.391466616,1.391466616
8/29/1979,1.28,1.28,1.360246836,1.360246836
8/30/1979,1.35,1.35,1.425411671,1.425411671
8/31/1979,1.34,1.34,1.410038045,1.410038045
9/1/1979,1.47,1.47,1.533994089,1.533994089
9/2/1979,1.97,1.97,2.027862221,NA
9/3/1979,2.04,2.04,2.092730353,2.092730353
9/4/1979,1.48,1.48,1.528027056,1.528027056
9/5/1979,1.42,1.42,1.463444638,1.463444638
9/6/1979,1.534,1.534,1.568807276,1.568807276
9/7/1979,1.68,1.68,1.703235847,1.703235847
9/8/1979,1.79,1.79,1.803510572,1.803510572
9/9/1979,1.75,1.75,1.755323759,1.755323759
9/10/1979,1.65,1.65,1.64987321,1.64987321
9/11/1979,1.66,1.66,1.654741342,1.654741342
9/12/1979,1.5,1.5,1.487950133,1.487950133
9/13/1979,1.16,1.16,1.138741342,1.138741342
9/14/1979,1.04,1.04,1.009411671,1.009411671
9/15/1979,1.38,1.38,1.340851232,1.340851232
9/16/1979,1.45,1.45,1.40031277,1.40031277
9/17/1979,1.55,1.55,1.489774309,1.489774309
9/18/1979,1.45,1.45,1.381334748,1.381334748
9/19/1979,1.51,1.51,1.432576506,1.432576506
9/20/1979,1.59,1.59,1.50187321,1.50187321
9/21/1979,1.464,1.464,1.366796287,1.366796287
9/22/1979,1.36,1.36,1.254389693,1.254389693
9/23/1979,1.37,1.37,1.256543539,1.256543539
9/24/1979,1.38,1.38,1.261005078,1.261005078
9/25/1979,1.41,1.41,1.283499583,1.283499583
9/26/1979,NA,1.440016865,1.307340624,1.307340624
9/27/1979,NA,1.511490972,1.372638907,1.372638907
9/28/1979,NA,1.571052728,1.42768418,1.42768418
9/29/1979,NA,1.571052728,1.423178685,1.423178685
9/30/1979,NA,1.565096553,1.410079652,1.410079652
10/1/1979,NA,1.737825645,1.577984569,1.577984569
10/2/1979,1.631,1.631,1.466016067,1.466016067
10/3/1979,1.622,1.622,1.45220288,1.45220288
10/4/1979,1.623,1.623,1.449829254,1.449829254
10/5/1979,1.703,1.703,1.527016067,1.527016067
10/6/1979,1.644,1.644,1.466411671,1.466411671
10/7/1979,1.624,1.624,1.444158924,1.444158924
10/8/1979,1.595,1.595,1.413136946,1.413136946
10/9/1979,1.576,1.576,1.392016067,1.392016067
10/10/1979,1.396,1.396,1.210664419,1.210664419
10/11/1979,1.278,1.278,1.089895188,1.089895188
10/12/1979,1.198,1.198,1.010213869,1.010213869
10/13/1979,1.329,1.329,1.14087321,1.14087321
10/14/1979,1.639,1.639,1.451752331,1.451752331
10/15/1979,1.609,1.609,1.42142266,1.42142266
10/16/1979,1.621,1.621,1.43320288,1.43320288
10/17/1979,1.641,1.641,1.455180902,1.455180902
10/18/1979,1.712,1.712,1.53387321,1.53387321
10/19/1979,1.713,1.713,1.540477605,1.540477605
10/20/1979,1.783,1.783,1.609928155,1.609928155
10/21/1979,1.913,1.913,1.739488594,1.739488594
10/22/1979,1.954,1.954,1.780642441,1.780642441
10/23/1979,1.874,1.874,1.703169913,1.703169913
10/24/1979,1.715,1.715,1.549994089,1.549994089
10/25/1979,1.586,1.586,1.426268814,1.426268814
10/26/1979,1.577,1.577,1.420125957,1.420125957
10/27/1979,1.738,1.738,1.582664419,1.582664419
10/28/1979,1.798,1.798,1.6439831,1.6439831
10/29/1979,1.759,1.759,1.603884199,1.603884199
10/30/1979,1.749,1.749,1.590697386,1.590697386
10/31/1979,1.829,1.829,1.670477605,1.670477605
11/1/1979,1.849,1.849,1.691466616,1.691466616
11/2/1979,1.748,1.748,1.591455627,1.591455627
11/3/1979,1.707,1.707,1.547697386,1.547697386
11/4/1979,1.984,1.984,1.822268814,1.822268814
11/5/1979,2.066,2.066,1.902708375,1.902708375
11/6/1979,2.065,2.065,1.900851232,NA
11/7/1979,2.034,2.034,1.867290792,NA
11/8/1979,1.814,1.814,1.644840243,1.644840243
11/9/1979,1.823,1.823,1.651488594,1.651488594
11/10/1979,1.692,1.692,1.521103979,1.521103979
11/11/1979,1.622,1.622,1.452477791,1.452477791
11/12/1979,1.351,1.351,1.184296373,1.184296373
11/13/1979,1.4,1.4,1.237417831,1.237417831
11/14/1979,1.62,1.62,1.460770059,1.460770059
11/15/1979,1.519,1.519,1.362056834,1.362056834
11/16/1979,1.588,1.588,1.435670303,1.435670303
11/17/1979,1.578,1.578,1.429549424,1.429549424
11/18/1979,1.467,1.467,1.323307666,1.323307666
11/19/1979,1.456,1.456,1.315868105,1.315868105
11/20/1979,1.436,1.436,1.300846127,1.300846127
11/21/1979,1.415,1.415,1.283846127,1.283846127
11/22/1979,1.424,1.424,1.296065907,1.296065907
11/23/1979,1.443,1.443,1.317527446,1.317527446
11/24/1979,1.463,1.463,1.341307666,1.341307666
11/25/1979,1.542,1.542,1.423428545,1.423428545
11/26/1979,1.291,1.291,1.173142831,1.173142831
11/27/1979,1.341,1.341,1.223516457,1.223516457
11/28/1979,1.2,1.2,1.086637336,1.086637336
11/29/1979,1.38,1.38,1.273494479,1.273494479
11/30/1979,1.36,1.36,1.25881316,1.25881316
12/1/1979,1.29,1.29,1.19348349,1.19348349
12/2/1979,1.27,1.27,1.177054918,1.177054918
12/3/1979,1.53,1.53,1.439857116,1.439857116
12/4/1979,1.53,1.53,1.442747226,1.442747226
12/5/1979,1.46,1.46,1.376098875,1.376098875
12/6/1979,1.52,1.52,1.439010962,1.439010962
12/7/1979,1.45,1.45,1.372802171,1.372802171
12/8/1979,1.26,1.26,1.185604369,1.185604369
12/9/1979,1.27,1.27,1.197637336,1.197637336
12/10/1979,1.39,1.39,1.320450523,1.320450523
12/11/1979,1.52,1.52,1.454043929,1.454043929
12/12/1979,1.38,1.38,1.319516457,1.319516457
12/13/1979,1.26,1.26,1.206967006,1.206967006
12/14/1979,1.33,1.33,1.282780193,1.282780193
12/15/1979,1.4,1.4,1.357714259,1.357714259
12/16/1979,1.36,1.36,1.324186787,1.324186787
12/17/1979,1.46,1.46,1.431538435,1.431538435
12/18/1979,1.701,1.701,1.676351622,1.676351622
12/19/1979,1.731,1.731,1.708296677,1.708296677
12/20/1979,1.732,1.732,1.714835138,1.714835138
12/21/1979,1.542,1.542,1.53248349,1.53248349
12/22/1979,1.593,1.593,1.590901072,1.590901072
12/23/1979,1.593,1.593,1.598197776,1.598197776
12/24/1979,1.594,1.594,1.605395578,1.605395578
12/25/1979,1.354,1.354,1.372131842,1.372131842
12/26/1979,1.315,1.315,1.339637336,1.339637336
12/27/1979,1.255,1.255,1.2853736,1.2853736
12/28/1979,1.196,1.196,1.228472501,1.228472501
12/29/1979,1.266,1.266,1.300120853,1.300120853
12/30/1979,1.357,1.357,1.395076896,1.395076896
12/31/1979,1.318,1.318,1.359142831,1.359142831
1/1/1980,1.278,1.278,1.321472501,1.321472501
1/2/1980,1.189,1.189,1.233329644,1.233329644
1/3/1980,1.299,1.299,1.342637336,1.342637336
1/4/1980,1.25,1.25,1.292054918,1.292054918
1/5/1980,1.28,1.28,1.320912061,1.320912061
1/6/1980,1.331,1.331,1.370977995,1.370977995
1/7/1980,1.371,1.371,1.410692281,1.410692281
1/8/1980,1.232,1.232,1.273043929,1.273043929
1/9/1980,1.112,1.112,1.15615382,1.15615382
1/10/1980,1.213,1.213,1.262010962,1.262010962
1/11/1980,1.164,1.164,1.215219754,1.215219754
1/12/1980,0.954,0.954,1.005340633,1.005340633
1/13/1980,1.015,1.015,1.065791182,1.065791182
1/14/1980,1.125,1.125,1.177439534,1.177439534
1/15/1980,1.196,1.196,1.251351622,1.251351622
1/16/1980,1.316,1.316,1.371351622,1.371351622
1/17/1980,1.457,1.457,1.514549424,1.514549424
1/18/1980,1.45,1.45,1.513846127,1.513846127
1/19/1980,1.478,1.478,1.546021951,1.546021951
1/20/1980,1.648,1.648,1.719098875,1.719098875
1/21/1980,1.609,1.609,1.68548349,1.68548349
1/22/1980,1.619,1.619,1.701197776,1.701197776
1/23/1980,1.53,1.53,1.617692281,1.617692281
1/24/1980,1.33,1.33,1.425824149,1.425824149
1/25/1980,1.25,1.25,1.355164809,1.355164809
1/26/1980,1.24,1.24,1.354395578,1.354395578
1/27/1980,1.12,1.12,1.239340633,1.239340633
1/28/1980,1.23,1.23,1.352417556,1.352417556
1/29/1980,1.3,1.3,1.427362611,1.427362611
1/30/1980,1.24,1.24,1.369780193,1.369780193
1/31/1980,1.18,1.18,1.312747226,1.312747226
2/1/1980,1.401,1.401,1.53781316,1.53781316
2/2/1980,1.53,1.53,1.675945028,1.675945028
2/3/1980,1.48,1.48,1.636835138,1.636835138
2/4/1980,1.37,1.37,1.536417556,1.536417556
2/5/1980,1.39,1.39,1.566879094,1.566879094
2/6/1980,1.37,1.37,1.5553736,1.5553736
2/7/1980,1.25,1.25,1.444197776,1.444197776
2/8/1980,1.21,1.21,1.41248349,1.41248349
2/9/1980,1.1,1.1,1.309120853,1.309120853
2/10/1980,1.1,1.1,1.312912061,1.312912061
2/11/1980,1.16,1.16,1.373846127,1.373846127
2/12/1980,1.25,1.25,1.46226371,1.46226371
2/13/1980,1.26,1.26,1.472879094,1.472879094
2/14/1980,1.24,1.24,1.455186787,1.455186787
2/15/1980,1.376,1.376,1.59481316,1.59481316
2/16/1980,1.5,1.5,1.718340633,1.718340633
2/17/1980,1.53,1.53,1.745912061,1.745912061
2/18/1980,1.6,1.6,1.817109864,1.817109864
2/19/1980,1.54,1.54,1.760296677,1.760296677
2/20/1980,1.5,1.5,1.72370327,1.72370327
2/21/1980,1.45,1.45,1.672285688,1.672285688
2/22/1980,1.32,1.32,1.541857116,1.541857116
2/23/1980,1.18,1.18,1.400450523,1.400450523
2/24/1980,1.1,1.1,1.320362611,1.320362611
2/25/1980,1.09,1.09,1.311494479,1.311494479
2/26/1980,1.33,1.33,1.548901072,1.548901072
2/27/1980,1.25,1.25,1.463670303,1.463670303
2/28/1980,1.23,1.23,1.439109864,1.439109864
2/29/1980,1.095,1.095,1.301527446,1.301527446
3/1/1980,1.29,1.29,1.494725248,1.494725248
3/2/1980,1.07,1.07,1.274461512,1.274461512
3/3/1980,0.957,0.957,1.162417556,1.162417556
3/4/1980,1.15,1.15,1.356846127,1.356846127
3/5/1980,1.18,1.18,1.388582391,1.388582391
3/6/1980,1.03,1.03,1.243285688,1.243285688
3/7/1980,0.93,0.93,1.148549424,1.148549424
3/8/1980,0.76,0.76,0.984582391,0.984582391
3/9/1980,0.53,0.53,0.761945028,0.761945028
3/10/1980,0.54,0.54,0.777109864,0.777109864
3/11/1980,0.68,0.68,0.920736237,0.920736237
3/12/1980,0.93,0.93,1.17359338,1.17359338
3/13/1980,0.98,0.98,1.225461512,1.225461512
3/14/1980,0.88,0.88,1.129527446,1.129527446
3/15/1980,1.18,1.18,1.435241732,1.435241732
3/16/1980,1.09,1.09,1.348758215,1.348758215
3/17/1980,1.09,1.09,1.351285688,1.351285688
3/18/1980,0.87,0.87,1.13503294,1.13503294
3/19/1980,0.74,0.74,1.010087886,1.010087886
3/20/1980,0.86,0.86,1.13448349,1.13448349
3/21/1980,0.59,0.59,0.869098875,0.869098875
3/22/1980,0.82,0.82,1.103604369,1.103604369
3/23/1980,0.79,0.79,1.078659314,1.078659314
3/24/1980,0.84,0.84,1.132505468,1.132505468
3/25/1980,0.75,0.75,1.046241732,1.046241732
3/26/1980,0.97,0.97,1.263824149,1.263824149
3/27/1980,1.17,1.17,1.460747226,1.460747226
3/28/1980,1.34,1.34,1.628109864,1.628109864
3/29/1980,1.21,1.21,1.496791182,1.496791182
3/30/1980,1.147,1.147,1.434043929,1.434043929
3/31/1980,0.988,0.988,1.27548349,1.27548349
4/1/1980,1.321,1.321,1.610197776,1.610197776
4/2/1980,1.41,1.41,1.701175798,1.701175798
4/3/1980,1.19,1.19,1.48403294,1.48403294
4/4/1980,0.96,0.96,1.257549424,1.257549424
4/5/1980,0.97,0.97,1.270736237,1.270736237
4/6/1980,1.46,1.46,1.76315382,1.76315382
4/7/1980,1.41,1.41,1.714582391,1.714582391
4/8/1980,1.36,1.36,1.665351622,1.665351622
4/9/1980,1.12,1.12,1.424912061,1.424912061
4/10/1980,1.11,1.11,1.412604369,1.412604369
4/11/1980,1.4,1.4,1.699527446,1.699527446
4/12/1980,1.43,1.43,1.727988984,1.727988984
4/13/1980,1.43,1.43,1.725131842,1.725131842
4/14/1980,1.36,1.36,1.651175798,1.651175798
4/15/1980,1.36,1.36,1.644637336,1.644637336
4/16/1980,1.34,1.34,1.620351622,1.620351622
4/17/1980,1.37,1.37,1.644197776,1.644197776
4/18/1980,1.32,1.32,1.587351622,1.587351622
4/19/1980,1.32,1.32,1.583725248,1.583725248
4/20/1980,1.22,1.22,1.482076896,1.482076896
4/21/1980,1.13,1.13,1.389659314,1.389659314
4/22/1980,1.07,1.07,1.324604369,1.324604369
4/23/1980,0.86,0.86,1.107681292,1.107681292
4/24/1980,0.86,0.86,1.098780193,1.098780193
4/25/1980,0.92,0.92,1.150868105,1.150868105
4/26/1980,0.98,0.98,1.202406567,1.202406567
4/27/1980,0.95,0.95,1.167461512,1.167461512
4/28/1980,0.86,0.86,1.073340633,1.073340633
4/29/1980,0.78,0.78,0.987186787,0.987186787
4/30/1980,0.92,0.92,1.124549424,1.124549424
5/1/1980,0.95,0.95,1.151252721,1.151252721
5/2/1980,1.06,1.06,1.259384589,1.259384589
5/3/1980,1.07,1.07,1.265648325,1.265648325
5/4/1980,1.08,1.08,1.271142831,1.271142831
5/5/1980,0.95,0.95,1.137285688,1.137285688
5/6/1980,0.98,0.98,1.160450523,1.160450523
5/7/1980,0.91,0.91,1.081076896,1.081076896
5/8/1980,0.9,0.9,1.06070327,1.06070327
5/9/1980,0.87,0.87,1.020868105,1.020868105
5/10/1980,1.32,1.32,1.460472501,1.460472501
5/11/1980,1.38,1.38,1.51259338,1.51259338
5/12/1980,1.4,1.4,1.527021951,1.527021951
5/13/1980,1.37,1.37,1.494791182,1.494791182
5/14/1980,1.237,1.237,1.359054918,1.359054918
5/15/1980,1.2,1.2,1.318505468,1.318505468
5/16/1980,1.22,1.22,1.333307666,1.333307666
5/17/1980,1.32,1.32,1.431758215,1.431758215
5/18/1980,1.27,1.27,1.381175798,1.381175798
5/19/1980,1.28,1.28,1.3893736,1.3893736
5/20/1980,1.25,1.25,1.355362611,1.355362611
5/21/1980,1.28,1.28,1.380021951,1.380021951
5/22/1980,1.32,1.32,1.42159338,1.42159338
5/23/1980,1.25,1.25,1.352824149,1.352824149
5/24/1980,1.22,1.22,1.323054918,1.323054918
5/25/1980,1.31,1.31,1.410307666,1.410307666
5/26/1980,1.37,1.37,1.467560413,1.467560413
5/27/1980,1.47,1.47,1.569087886,1.569087886
5/28/1980,1.51,1.51,1.612692281,1.612692281
5/29/1980,1.59,1.59,1.69859338,1.69859338
5/30/1980,1.69,1.69,1.803274699,1.803274699
5/31/1980,1.68,1.68,1.798494479,1.798494479
6/1/1980,1.63,1.63,1.752494479,1.752494479
6/2/1980,1.58,1.58,1.70681316,1.70681316
6/3/1980,1.48,1.48,1.610351622,1.610351622
6/4/1980,1.33,1.33,1.461131842,1.461131842
6/5/1980,1.25,1.25,1.382780193,1.382780193
6/6/1980,1.39,1.39,1.522329644,1.522329644
6/7/1980,1.39,1.39,1.522527446,1.522527446
6/8/1980,1.34,1.34,1.472384589,1.472384589
6/9/1980,1.26,1.26,1.390109864,1.390109864
6/10/1980,1.45,1.45,1.575988984,1.575988984
6/11/1980,1.38,1.38,1.502076896,1.502076896
6/12/1980,1.355,1.355,1.472505468,1.472505468
6/13/1980,1.44,1.44,1.551714259,1.551714259
6/14/1980,1.42,1.42,1.52492305,1.52492305
6/15/1980,1.39,1.39,1.489549424,1.489549424
6/16/1980,1.26,1.26,1.354934039,1.354934039
6/17/1980,1.21,1.21,1.302186787,1.302186787
6/18/1980,1.15,1.15,1.239109864,1.239109864
6/19/1980,1.211,1.211,1.297252721,1.297252721
6/20/1980,1.212,1.212,1.293857116,1.293857116
6/21/1980,1.673,1.673,1.751010962,1.751010962
6/22/1980,1.734,1.734,1.806296677,1.806296677
6/23/1980,1.735,1.735,1.801362611,1.801362611
6/24/1980,1.696,1.696,1.758065907,1.758065907
6/25/1980,1.687,1.687,1.749285688,1.749285688
6/26/1980,1.677,1.677,1.739395578,1.739395578
6/27/1980,1.543,1.543,1.605747226,1.605747226
6/28/1980,1.459,1.459,1.523175798,1.523175798
6/29/1980,1.47,1.47,1.53392305,1.53392305
6/30/1980,1.461,1.461,1.5243736,1.5243736
7/1/1980,1.462,1.462,1.52603294,1.52603294
7/2/1980,1.463,1.463,1.528351622,1.528351622
7/3/1980,1.354,1.354,1.422648325,1.422648325
7/4/1980,1.325,1.325,1.397384589,1.397384589
7/5/1980,1.456,1.456,1.531351622,1.531351622
7/6/1980,1.317,1.317,1.395758215,1.395758215
7/7/1980,1.298,1.298,1.378296677,1.378296677
7/8/1980,1.339,1.339,1.418747226,1.418747226
7/9/1980,1.37,1.37,1.448758215,1.448758215
7/10/1980,1.36,1.36,1.437879094,1.437879094
7/11/1980,1.261,1.261,1.338109864,1.338109864
7/12/1980,1.102,1.102,1.178999973,1.178999973
7/13/1980,0.893,0.893,0.970988984,0.970988984
7/14/1980,0.934,0.934,1.013967006,1.013967006
7/15/1980,0.885,0.885,0.968043929,0.968043929
7/16/1980,0.976,0.976,1.062340633,1.062340633
7/17/1980,0.977,0.977,1.066527446,1.066527446
7/18/1980,0.998,0.998,1.089725248,1.089725248
7/19/1980,1.249,1.249,1.337758215,1.337758215
7/20/1980,1.07,1.07,1.15392305,1.15392305
7/21/1980,1.171,1.171,1.249648325,1.249648325
7/22/1980,1.052,1.052,1.126912061,1.126912061
7/23/1980,0.873,0.873,0.946890083,0.946890083
7/24/1980,1.067,1.067,1.139692281,1.139692281
7/25/1980,1.295,1.295,1.364131842,1.364131842
7/26/1980,1.336,1.336,1.403637336,1.403637336
7/27/1980,1.366,1.366,1.431395578,1.431395578
7/28/1980,1.387,1.387,1.450791182,1.450791182
7/29/1980,1.398,1.398,1.460824149,1.460824149
7/30/1980,1.409,1.409,1.471659314,1.471659314
7/31/1980,1.37,1.37,1.432736237,1.432736237
8/1/1980,1.31,1.31,1.371307666,1.371307666
8/2/1980,1.35,1.35,1.409142831,1.409142831
8/3/1980,1.34,1.34,1.397219754,1.397219754
8/4/1980,1.35,1.35,1.406769204,1.406769204
8/5/1980,1.33,1.33,1.38592305,1.38592305
8/6/1980,1.43,1.43,1.488967006,1.488967006
8/7/1980,1.44,1.44,1.500538435,1.500538435
8/8/1980,1.261,1.261,1.322681292,1.322681292
8/9/1980,1.3,1.3,1.362318655,1.362318655
8/10/1980,1.37,1.37,1.432450523,1.432450523
8/11/1980,1.368,1.368,1.429725248,1.429725248
8/12/1980,1.24,1.24,1.299560413,1.299560413
8/13/1980,1.26,1.26,1.317494479,1.317494479
8/14/1980,1.25,1.25,1.305791182,1.305791182
8/15/1980,1.16,1.16,1.215560413,1.215560413
8/16/1980,1.2,1.2,1.25603294,1.25603294
8/17/1980,0.97,0.97,1.027208765,1.027208765
8/18/1980,0.94,0.94,0.997977995,0.997977995
8/19/1980,0.98,0.98,1.038131842,1.038131842
8/20/1980,0.97,0.97,1.028692281,1.028692281
8/21/1980,1.18,1.18,1.238296677,1.238296677
8/22/1980,1.3,1.3,1.354208765,1.354208765
8/23/1980,1.31,1.31,1.358043929,1.358043929
8/24/1980,1.39,1.39,1.430131842,1.430131842
8/25/1980,1.44,1.44,1.473835138,1.473835138
8/26/1980,1.48,1.48,1.507362611,1.507362611
8/27/1980,1.42,1.42,1.439252721,1.439252721
8/28/1980,1.41,1.41,1.419285688,1.419285688
8/29/1980,1.41,1.41,1.410977995,1.410977995
8/30/1980,1.38,1.38,1.373120853,1.373120853
8/31/1980,1.34,1.34,1.32626371,1.32626371
9/1/1980,1.38,1.38,1.359087886,1.359087886
9/2/1980,1.75,1.75,1.72203294,1.72203294
9/3/1980,1.77,1.77,1.738065907,1.738065907
9/4/1980,1.73,1.73,1.692681292,1.692681292
9/5/1980,1.73,1.73,1.690142831,1.690142831
9/6/1980,1.483,1.483,1.438439534,1.438439534
9/7/1980,1.449,1.449,1.397769204,1.397769204
9/8/1980,1.584,1.584,1.527681292,1.527681292
9/9/1980,1.586,1.586,1.526988984,1.526988984
9/10/1980,1.584,1.584,1.523076896,1.523076896
9/11/1980,1.501,1.501,1.43915382,1.43915382
9/12/1980,1.528,1.528,1.465021951,1.465021951
9/13/1980,1.435,1.435,1.370901072,1.370901072
9/14/1980,1.383,1.383,1.319659314,1.319659314
9/15/1980,1.39,1.39,1.329296677,1.329296677
9/16/1980,1.407,1.407,1.348164809,1.348164809
9/17/1980,1.325,1.325,1.266384589,1.266384589
9/18/1980,1.252,1.252,1.191296677,1.191296677
9/19/1980,1.289,1.289,1.225109864,1.225109864
9/20/1980,1.396,1.396,1.32870327,1.32870327
9/21/1980,1.591,1.591,1.522714259,1.522714259
9/22/1980,1.631,1.631,1.561395578,1.561395578
9/23/1980,1.638,1.638,1.565988984,1.565988984
9/24/1980,1.675,1.675,1.600131842,1.600131842
9/25/1980,1.743,1.743,1.66659338,1.66659338
9/26/1980,1.74,1.74,1.663241732,1.663241732
9/27/1980,1.647,1.647,1.568043929,1.568043929
9/28/1980,1.625,1.625,1.546487464,1.546487464
